id_emprestimo,id_cliente,valor,taxa_juros,data_contratacao,status
3189,4426,40665,0.026,2024-01-22,inadimplente
3190,703,46699,0.018,2020-01-18,quitado
3191,2075,40753,0.047,2022-06-09,inadimplente
3192,1091,2574,0.032,2022-01-28,quitado
3193,2294,38241,0.039,2020-04-16,ativo
3194,1539,10540,0.02,2022-01-26,ativo
3195,4620,15100,0.025,2023-08-30,ativo
3196,635,8096,0.046,2021-08-20,quitado
3197,899,32142,0.024,2022-12-22,inadimplente
3198,492,36447,0.045,2021-03-19,inadimplente
3199,4175,38819,0.036,2024-01-31,inadimplente
3200,293,19732,0.02,2020-05-19,ativo
3201,2309,5026,0.021,2020-05-10,quitado
3202,3324,26228,0.046,2021-11-27,ativo
3203,1750,22638,0.018,2023-07-23,inadimplente
3204,845,18985,0.031,2021-03-20,quitado
3205,2542,31020,0.023,2022-11-01,ativo
3206,1615,3756,0.035,2020-01-25,ativo
3207,3304,34837,0.047,2022-02-20,quitado
3208,3665,8208,0.029,2022-07-12,inadimplente
3209,2149,3365,0.014,2023-05-30,ativo
3210,1268,31316,0.042,2023-09-07,ativo
3211,3317,40735,0.031,2023-02-18,inadimplente
3212,1673,32701,0.038,2022-06-11,ativo
3213,875,24973,0.031,2022-03-08,quitado
3214,4239,28682,0.015,2023-03-10,inadimplente
3215,3851,26256,0.028,2023-04-01,inadimplente
3216,4271,14235,0.037,2020-11-23,quitado
3217,538,32227,0.045,2024-01-13,quitado
3218,231,22812,0.049,2023-01-03,ativo
3219,3072,13425,0.02,2023-08-11,inadimplente
3220,549,39539,0.024,2021-11-01,quitado
3221,1229,36745,0.025,2022-01-16,ativo
3222,2028,38912,0.036,2022-11-08,ativo
3223,2313,11434,0.026,2023-09-12,ativo
3224,773,31679,0.046,2023-12-05,quitado
3225,2746,37671,0.012,2023-10-27,quitado
3226,4419,18542,0.047,2022-05-26,inadimplente
3227,3973,40633,0.045,2020-01-09,ativo
3228,53,10936,0.042,2021-11-29,ativo
3229,1291,31279,0.017,2022-02-25,quitado
3230,4854,37711,0.042,2021-03-30,quitado
3231,2595,5563,0.036,2023-12-25,ativo
3232,1349,21967,0.015,2022-11-26,quitado
3233,2457,28949,0.014,2021-05-03,ativo
3234,4460,31612,0.043,2020-01-16,inadimplente
3235,4623,31926,0.015,2024-01-18,ativo
3236,3742,15664,0.032,2024-01-04,ativo
3237,3964,32137,0.029,2020-08-25,ativo
3238,4107,20168,0.016,2020-09-19,inadimplente
3239,3939,43760,0.03,2022-03-09,ativo
3240,9,40488,0.012,2022-06-25,ativo
3241,1200,5796,0.012,2020-10-16,inadimplente
3242,2283,10228,0.018,2023-10-14,quitado
3243,4005,15195,0.046,2020-04-16,quitado
3244,3961,46333,0.036,2022-08-19,ativo
3245,3500,8884,0.037,2023-04-08,inadimplente
3246,3890,8099,0.025,2023-12-24,inadimplente
3247,3560,23928,0.041,2022-04-04,quitado
3248,3332,20398,0.012,2023-06-02,inadimplente
3249,3094,35341,0.044,2021-02-02,quitado
3250,2180,2053,0.011,2024-01-01,quitado
3251,1248,11582,0.047,2021-07-30,ativo
3252,3112,45705,0.039,2021-02-05,quitado
3253,1641,46518,0.017,2020-06-29,inadimplente
3254,623,17932,0.02,2023-07-01,inadimplente
3255,109,31058,0.011,2023-11-20,quitado
3256,3918,45024,0.02,2020-04-12,ativo
3257,2741,33298,0.042,2023-04-16,ativo
3258,677,22545,0.011,2023-12-08,ativo
3259,360,5537,0.026,2020-11-06,quitado
3260,74,3013,0.03,2020-10-02,quitado
3261,2857,37734,0.033,2021-03-03,inadimplente
3262,2144,31718,0.046,2023-05-09,quitado
3263,4558,14323,0.019,2021-08-14,inadimplente
3264,4100,47775,0.018,2022-10-04,ativo
3265,4917,13248,0.014,2023-03-14,quitado
3266,3867,38364,0.014,2021-05-31,quitado
3267,1987,47588,0.03,2022-04-26,inadimplente
3268,3174,19588,0.037,2021-05-06,ativo
3269,188,14609,0.014,2022-10-10,inadimplente
3270,1137,44083,0.026,2022-01-17,ativo
3271,4248,10305,0.022,2023-01-08,quitado
3272,2162,39813,0.046,2024-01-15,quitado
3273,1053,20011,0.01,2020-03-11,inadimplente
3274,1158,2362,0.032,2023-09-22,ativo
3275,708,20935,0.037,2022-02-11,ativo
3276,2619,6637,0.034,2023-02-19,quitado
3277,2293,14662,0.043,2022-10-11,ativo
3278,3283,43709,0.018,2020-04-26,inadimplente
3279,1624,16366,0.023,2022-05-11,inadimplente
3280,1779,25994,0.034,2021-02-15,ativo
3281,733,4815,0.012,2020-03-18,inadimplente
3282,430,35493,0.043,2023-04-20,ativo
3283,541,37244,0.028,2020-08-21,inadimplente
3284,30,21297,0.044,2022-12-24,ativo
3285,1422,35519,0.036,2021-04-17,quitado
3286,2283,5225,0.023,2023-05-14,ativo
3287,415,41739,0.04,2020-04-11,quitado
3288,1808,42507,0.028,2022-05-19,ativo
3289,1987,28360,0.026,2022-12-29,inadimplente
3290,203,34544,0.042,2020-06-17,ativo
3291,1124,45196,0.035,2022-11-30,ativo
3292,2858,38491,0.022,2022-07-28,inadimplente
3293,2101,31015,0.044,2021-12-12,inadimplente
3294,1805,5826,0.05,2020-06-29,ativo
3295,2858,45622,0.032,2021-03-10,inadimplente
3296,2004,1548,0.044,2022-06-05,quitado
3297,1662,40627,0.028,2022-10-28,quitado
3298,1143,7203,0.032,2020-09-12,inadimplente
3299,2527,10170,0.037,2023-05-26,ativo
3300,3887,27751,0.039,2021-12-30,inadimplente
3301,236,48741,0.014,2022-09-21,quitado
3302,3924,46225,0.045,2022-11-08,quitado
3303,3922,27091,0.045,2020-09-13,inadimplente
3304,4349,36565,0.042,2021-03-19,quitado
3305,1935,29340,0.032,2023-09-23,inadimplente
3306,2929,2610,0.014,2023-09-02,quitado
3307,1323,31139,0.047,2020-12-18,inadimplente
3308,1302,13063,0.027,2022-06-09,quitado
3309,4217,46293,0.031,2023-03-13,inadimplente
3310,1596,30330,0.036,2020-06-24,quitado
3311,2662,12076,0.017,2023-08-05,inadimplente
3312,4406,40924,0.01,2021-08-19,inadimplente
3313,4782,16849,0.042,2023-03-04,inadimplente
3314,870,9885,0.023,2023-06-28,quitado
3315,3935,31464,0.016,2021-10-22,inadimplente
3316,4064,25915,0.022,2023-01-29,ativo
3317,4564,25206,0.048,2022-12-25,ativo
3318,2598,2921,0.047,2023-12-26,quitado
3319,1023,29889,0.014,2022-03-04,quitado
3320,3956,37138,0.033,2023-03-16,ativo
3321,1140,39681,0.048,2021-12-22,quitado
3322,2875,7082,0.031,2022-06-22,ativo
3323,936,21209,0.031,2020-03-21,ativo
3324,2958,3856,0.01,2023-05-20,ativo
3325,2146,18679,0.034,2023-07-31,ativo
3326,4284,30308,0.032,2022-10-03,quitado
3327,3794,4263,0.035,2023-08-08,ativo
3328,1158,39643,0.018,2020-09-09,ativo
3329,1229,23275,0.035,2020-05-10,inadimplente
3330,4155,26652,0.043,2020-03-14,quitado
3331,2255,12201,0.033,2020-02-17,quitado
3332,4922,23585,0.016,2021-01-06,ativo
3333,1861,13388,0.026,2021-03-07,ativo
3334,4595,2027,0.025,2020-03-26,ativo
3335,4084,42873,0.018,2020-10-05,quitado
3336,1416,26224,0.036,2022-05-17,ativo
3337,2127,46989,0.042,2022-07-13,quitado
3338,1960,31773,0.048,2023-07-24,quitado
3339,204,46697,0.042,2022-10-10,inadimplente
3340,754,43074,0.041,2021-09-16,quitado
3341,4896,25083,0.046,2023-10-21,quitado
3342,2095,4257,0.039,2023-01-16,quitado
3343,1707,24716,0.036,2021-06-02,quitado
3344,1793,17671,0.023,2020-05-14,quitado
3345,3120,43946,0.027,2023-01-29,inadimplente
3346,3432,24195,0.047,2022-11-18,ativo
3347,2193,34205,0.018,2021-08-30,inadimplente
3348,1874,44342,0.048,2021-12-24,inadimplente
3349,4482,29112,0.035,2022-05-02,quitado
3350,1769,29454,0.049,2021-09-05,inadimplente
3351,2566,16750,0.016,2023-09-19,quitado
3352,3873,24915,0.031,2020-01-10,inadimplente
3353,4989,20053,0.02,2023-08-25,quitado
3354,4998,37756,0.019,2023-08-21,quitado
3355,2464,16981,0.045,2024-02-01,quitado
3356,4892,46253,0.023,2023-01-01,ativo
3357,2917,2558,0.041,2021-09-17,quitado
3358,489,24670,0.05,2020-03-06,inadimplente
3359,1433,35865,0.021,2022-08-07,ativo
3360,68,4351,0.028,2021-07-28,ativo
3361,4944,13854,0.033,2023-11-28,quitado
3362,3661,15894,0.047,2022-09-30,ativo
3363,4836,21626,0.021,2021-12-08,inadimplente
3364,40,16839,0.032,2020-02-28,ativo
3365,3455,10024,0.023,2021-12-20,ativo
3366,2903,3519,0.037,2023-11-12,inadimplente
3367,40,20654,0.05,2020-02-17,inadimplente
3368,1516,37852,0.014,2021-03-05,quitado
3369,1860,5242,0.016,2022-08-08,inadimplente
3370,2170,45812,0.037,2023-11-02,ativo
3371,1834,33209,0.035,2021-11-08,ativo
3372,645,48287,0.039,2020-07-24,ativo
3373,1166,16663,0.036,2023-03-25,ativo
3374,2251,11935,0.026,2021-01-13,quitado
3375,2165,10764,0.032,2023-10-15,quitado
3376,1501,44767,0.024,2023-11-18,ativo
3377,4290,24820,0.03,2022-12-18,ativo
3378,4539,47852,0.037,2021-12-14,quitado
3379,2804,6259,0.02,2022-06-02,ativo
3380,4945,42013,0.013,2021-04-20,quitado
3381,769,6137,0.029,2021-09-15,quitado
3382,2929,21490,0.04,2021-03-26,inadimplente
3383,3718,46779,0.011,2022-05-05,ativo
3384,3883,13220,0.032,2020-08-08,quitado
3385,3733,14093,0.02,2021-05-27,quitado
3386,783,10201,0.044,2023-09-29,quitado
3387,3897,25546,0.049,2024-01-12,inadimplente
3388,1367,28879,0.02,2020-07-26,ativo
3389,3476,2883,0.031,2022-12-12,ativo
3390,4188,43926,0.028,2020-11-23,ativo
3391,4827,41726,0.047,2022-05-18,inadimplente
3392,1918,6494,0.034,2022-06-02,ativo
3393,166,16392,0.047,2023-05-09,quitado
3394,605,29562,0.04,2020-05-01,quitado
3395,2750,3129,0.038,2024-01-16,inadimplente
3396,4835,36379,0.016,2020-09-13,inadimplente
3397,3431,29882,0.019,2020-07-23,ativo
3398,1764,19376,0.041,2022-12-23,inadimplente
3399,4347,3521,0.022,2021-12-05,ativo
3400,2391,43612,0.016,2020-10-24,quitado
3401,4980,16878,0.026,2022-01-20,ativo
3402,1186,37239,0.017,2024-01-19,ativo
3403,878,17142,0.02,2022-08-23,quitado
3404,3040,29938,0.025,2021-01-13,inadimplente
3405,4995,5189,0.014,2021-11-09,quitado
3406,4838,2591,0.04,2023-07-11,quitado
3407,1590,6575,0.031,2023-12-19,ativo
3408,2451,17300,0.027,2023-06-13,quitado
3409,1844,6541,0.045,2023-11-05,inadimplente
3410,1285,44546,0.049,2022-09-17,quitado
3411,973,45446,0.036,2021-10-18,ativo
3412,3343,10638,0.037,2020-08-22,inadimplente
3413,3832,40646,0.015,2021-11-26,ativo
3414,3703,15000,0.044,2022-11-08,ativo
3415,3501,10257,0.037,2020-06-19,inadimplente
3416,439,48916,0.03,2021-04-13,inadimplente
3417,1275,11271,0.014,2023-01-31,ativo
3418,3253,38172,0.046,2021-10-21,quitado
3419,1785,45524,0.028,2022-09-18,ativo
3420,221,24526,0.015,2022-11-18,inadimplente
3421,3697,32937,0.01,2023-08-10,quitado
3422,2837,39984,0.04,2024-02-01,ativo
3423,3057,13877,0.012,2021-07-15,quitado
3424,419,1678,0.042,2020-12-29,ativo
3425,1073,43349,0.025,2022-12-02,ativo
3426,4592,33398,0.032,2020-03-11,ativo
3427,2537,42808,0.024,2020-04-23,ativo
3428,4870,21723,0.03,2022-07-15,quitado
3429,387,16580,0.036,2020-04-07,quitado
3430,70,40622,0.041,2021-02-25,quitado
3431,3344,45881,0.038,2023-10-23,quitado
3432,2438,41988,0.013,2023-12-27,inadimplente
3433,1198,16734,0.042,2023-01-14,inadimplente
3434,789,3926,0.013,2021-05-13,inadimplente
3435,1083,30255,0.017,2020-04-09,quitado
3436,821,16970,0.02,2022-02-07,ativo
3437,824,36749,0.022,2020-10-31,ativo
3438,808,16402,0.031,2023-01-25,ativo
3439,2963,16469,0.017,2023-01-31,inadimplente
3440,1614,45901,0.039,2023-10-08,quitado
3441,4285,8966,0.039,2023-07-28,quitado
3442,1821,28219,0.044,2021-05-01,inadimplente
3443,4632,45350,0.037,2020-06-25,inadimplente
3444,3924,17091,0.04,2023-05-14,ativo
3445,3817,34441,0.034,2021-09-19,inadimplente
3446,3983,29076,0.029,2020-04-04,ativo
3447,190,24172,0.015,2021-06-10,inadimplente
3448,817,4300,0.049,2020-01-19,quitado
3449,936,29423,0.02,2023-02-22,quitado
3450,226,43874,0.037,2023-05-27,quitado
3451,854,12816,0.019,2020-01-14,inadimplente
3452,3042,6303,0.041,2023-04-11,ativo
3453,2170,43112,0.022,2021-06-15,quitado
3454,3444,40682,0.029,2023-06-17,quitado
3455,2820,23179,0.026,2020-08-23,inadimplente
3456,1525,30721,0.027,2020-06-09,ativo
3457,3598,30238,0.039,2020-08-26,inadimplente
3458,4105,33799,0.027,2020-10-16,quitado
3459,1971,39315,0.024,2020-08-06,ativo
3460,3291,26013,0.047,2022-06-21,inadimplente
3461,1793,2655,0.025,2022-10-09,ativo
3462,3759,7451,0.018,2022-12-10,quitado
3463,2347,4049,0.017,2020-10-13,ativo
3464,2365,44726,0.025,2020-05-20,quitado
3465,2435,26623,0.045,2020-12-26,quitado
3466,3476,14421,0.039,2020-01-02,quitado
3467,905,5693,0.042,2022-05-02,ativo
3468,2443,12410,0.035,2020-07-28,quitado
3469,1521,20367,0.03,2020-08-18,inadimplente
3470,3251,35856,0.039,2021-02-28,quitado
3471,2146,32404,0.011,2021-05-27,quitado
3472,2566,25714,0.032,2023-03-03,quitado
3473,4860,34457,0.046,2020-02-14,ativo
3474,3092,37123,0.032,2021-04-18,ativo
3475,232,19238,0.032,2022-09-23,inadimplente
3476,4943,42988,0.019,2024-02-01,ativo
3477,646,23578,0.033,2021-01-05,inadimplente
3478,1188,47330,0.05,2023-05-01,ativo
3479,1374,32624,0.047,2022-02-24,quitado
3480,4902,15618,0.021,2020-03-30,quitado
3481,409,25714,0.04,2023-11-05,ativo
3482,4744,7172,0.013,2022-07-14,ativo
3483,1051,34656,0.016,2022-09-09,ativo
3484,4249,13620,0.011,2023-01-03,ativo
3485,3657,46647,0.033,2022-03-31,inadimplente
3486,438,32487,0.023,2022-07-06,inadimplente
3487,4266,44002,0.02,2023-03-26,quitado
3488,2334,39118,0.035,2023-07-02,inadimplente
3489,466,21691,0.016,2020-10-03,ativo
3490,4017,9142,0.014,2023-01-23,quitado
3491,2751,28361,0.024,2020-07-13,inadimplente
3492,4379,44444,0.014,2020-01-20,quitado
3493,631,33277,0.018,2023-11-03,inadimplente
3494,2568,27632,0.044,2020-07-12,quitado
3495,1640,7168,0.017,2022-08-02,quitado
3496,2887,30401,0.043,2022-04-28,ativo
3497,3429,40104,0.022,2022-04-20,ativo
3498,3998,37736,0.03,2020-06-30,inadimplente
3499,1731,35442,0.044,2023-12-26,inadimplente
3500,4758,39354,0.012,2022-12-22,ativo
3501,388,8459,0.041,2023-08-09,ativo
3502,4093,6037,0.027,2022-10-08,quitado
3503,1545,45778,0.038,2020-08-23,quitado
3504,1818,46288,0.018,2020-09-03,ativo
3505,630,31815,0.035,2022-12-15,quitado
3506,2194,38905,0.011,2020-04-02,quitado
3507,4933,4688,0.02,2023-10-09,ativo
3508,4927,24413,0.04,2022-01-30,inadimplente
3509,2728,33998,0.019,2023-11-24,quitado
3510,1921,45569,0.034,2023-04-15,inadimplente
3511,1014,11036,0.029,2021-07-24,inadimplente
3512,1785,40567,0.035,2020-10-24,quitado
3513,2802,7936,0.028,2021-07-11,ativo
3514,4917,46912,0.04,2021-10-22,inadimplente
3515,547,42245,0.04,2021-06-04,quitado
3516,3449,12763,0.046,2020-08-05,inadimplente
3517,1493,47312,0.018,2020-03-17,ativo
3518,4441,26897,0.019,2023-05-10,quitado
3519,2933,17921,0.014,2021-03-01,inadimplente
3520,4546,17494,0.023,2020-07-11,quitado
3521,3192,15262,0.041,2023-05-20,ativo
3522,72,31821,0.034,2022-12-03,inadimplente
3523,2767,41747,0.012,2023-04-17,quitado
3524,2506,24747,0.045,2023-04-01,inadimplente
3525,3808,9887,0.035,2024-02-02,ativo
3526,4608,41060,0.034,2020-12-26,inadimplente
3527,882,31205,0.029,2021-01-20,quitado
3528,762,28429,0.026,2020-05-11,ativo
3529,1690,15142,0.049,2022-08-21,ativo
3530,3513,30676,0.011,2023-11-19,ativo
3531,992,32380,0.036,2023-12-18,quitado
3532,92,47291,0.047,2021-09-17,ativo
3533,1407,43358,0.017,2021-07-07,ativo
3534,4303,48306,0.019,2020-05-05,quitado
3535,2013,13112,0.039,2022-06-07,quitado
3536,2528,1944,0.014,2023-01-19,ativo
3537,2540,20017,0.021,2021-08-30,inadimplente
3538,2218,11177,0.037,2023-09-30,ativo
3539,1289,46424,0.021,2022-01-23,ativo
3540,4923,21162,0.028,2021-12-19,inadimplente
3541,745,8734,0.037,2022-11-20,quitado
3542,534,23043,0.027,2021-07-15,ativo
3543,4719,19678,0.014,2022-10-10,quitado
3544,1577,41697,0.032,2023-12-18,ativo
3545,1578,31635,0.012,2021-09-29,inadimplente
3546,1100,20666,0.044,2020-07-10,inadimplente
3547,458,34329,0.046,2021-01-01,quitado
3548,624,44738,0.046,2020-05-24,ativo
3549,1636,21860,0.025,2023-06-16,quitado
3550,1485,38873,0.034,2020-12-25,ativo
3551,1430,16850,0.029,2023-12-27,quitado
3552,3546,39213,0.037,2022-05-17,inadimplente
3553,1420,12002,0.033,2021-04-23,ativo
3554,4402,26147,0.014,2021-05-27,ativo
3555,536,41967,0.043,2021-01-27,inadimplente
3556,134,41705,0.042,2021-09-17,ativo
3557,2298,43841,0.035,2020-10-31,quitado
3558,19,25808,0.027,2020-12-29,inadimplente
3559,1539,18705,0.026,2021-02-16,quitado
3560,4239,36310,0.034,2021-05-02,quitado
3561,1710,31974,0.025,2022-12-14,quitado
3562,3574,41127,0.02,2020-03-17,inadimplente
3563,3561,24722,0.042,2020-12-25,quitado
3564,2041,48674,0.032,2022-02-24,inadimplente
3565,1095,37338,0.023,2020-02-12,quitado
3566,2204,14382,0.024,2020-02-14,inadimplente
3567,2846,11688,0.049,2023-02-19,inadimplente
3568,4285,41728,0.05,2023-05-31,quitado
3569,3929,42389,0.045,2021-05-24,inadimplente
3570,3498,40652,0.045,2022-05-14,quitado
3571,2677,14731,0.023,2020-07-15,quitado
3572,3317,22504,0.012,2022-07-26,ativo
3573,4502,35277,0.018,2020-03-18,inadimplente
3574,4823,23296,0.021,2023-02-01,inadimplente
3575,3731,14911,0.047,2021-08-06,inadimplente
3576,3293,44710,0.025,2022-06-07,quitado
3577,3687,39603,0.032,2023-04-01,quitado
3578,3744,2074,0.026,2020-08-06,quitado
3579,183,29392,0.033,2020-06-23,quitado
3580,3608,6376,0.013,2021-03-16,inadimplente
3581,2136,47912,0.047,2022-07-06,ativo
3582,2759,26702,0.029,2022-01-04,quitado
3583,3541,48703,0.023,2023-08-29,quitado
3584,628,36574,0.039,2022-05-15,ativo
3585,786,26189,0.03,2021-08-22,quitado
3586,4612,48395,0.037,2021-02-22,quitado
3587,1700,25113,0.034,2023-08-03,quitado
3588,4715,34890,0.023,2021-07-23,quitado
3589,137,43317,0.023,2022-04-17,quitado
3590,4724,16029,0.029,2021-09-28,ativo
3591,1112,47657,0.04,2021-06-25,ativo
3592,4596,29484,0.013,2023-12-10,inadimplente
3593,4816,11998,0.046,2022-07-01,ativo
3594,2464,3181,0.044,2021-11-07,ativo
3595,1972,36318,0.023,2023-12-16,quitado
3596,3505,49796,0.017,2022-02-09,quitado
3597,4213,5675,0.035,2021-05-25,inadimplente
3598,2356,38550,0.02,2022-04-13,inadimplente
3599,425,44986,0.025,2021-10-23,inadimplente
3600,2874,15466,0.011,2020-06-22,ativo
3601,651,10260,0.028,2023-03-29,quitado
3602,4925,22853,0.013,2023-06-04,inadimplente
3603,1708,1100,0.04,2023-08-09,inadimplente
3604,3022,10661,0.046,2023-12-21,quitado
3605,3766,23955,0.031,2022-08-30,ativo
3606,1772,26381,0.023,2020-10-27,ativo
3607,1592,49978,0.027,2021-06-03,quitado
3608,2305,14846,0.035,2021-06-12,quitado
3609,4168,40174,0.025,2024-01-11,ativo
3610,1906,7878,0.031,2023-10-12,ativo
3611,1608,15571,0.025,2023-10-23,quitado
3612,728,32246,0.039,2020-04-07,quitado
3613,1801,9128,0.045,2021-09-09,quitado
3614,2928,31211,0.028,2022-05-26,ativo
3615,3388,9906,0.026,2022-03-14,quitado
3616,4409,21523,0.038,2022-11-09,inadimplente
3617,4541,40679,0.03,2022-10-12,quitado
3618,4062,25532,0.035,2023-11-02,quitado
3619,1962,19694,0.044,2023-12-30,quitado
3620,1134,39498,0.024,2021-01-24,quitado
3621,3766,17629,0.045,2020-02-26,ativo
3622,3902,26512,0.029,2023-02-15,quitado
3623,2306,2639,0.021,2020-11-03,ativo
3624,3933,28607,0.029,2020-06-13,quitado
3625,4889,30173,0.024,2021-09-02,ativo
3626,623,21780,0.04,2021-03-01,inadimplente
3627,1704,4892,0.035,2020-04-29,ativo
3628,382,38419,0.044,2020-03-09,quitado
3629,3053,27111,0.024,2022-11-02,ativo
3630,1984,49815,0.022,2021-06-23,quitado
3631,2001,35428,0.049,2021-11-14,inadimplente
3632,3463,24950,0.02,2021-01-04,ativo
3633,1067,27975,0.027,2020-03-06,inadimplente
3634,111,3412,0.02,2020-02-29,inadimplente
3635,645,5596,0.012,2021-05-17,quitado
3636,4792,44625,0.024,2022-05-13,ativo
3637,645,40322,0.038,2023-05-09,inadimplente
3638,4651,39769,0.039,2021-10-05,ativo
3639,711,36888,0.014,2021-10-13,inadimplente
3640,1762,30348,0.042,2021-07-20,quitado
3641,3493,6013,0.022,2021-09-19,quitado
3642,3676,28856,0.047,2022-11-11,inadimplente
3643,3346,34496,0.029,2020-01-01,quitado
3644,3782,49042,0.033,2022-03-29,inadimplente
3645,3141,36884,0.045,2023-12-21,inadimplente
3646,130,49521,0.025,2020-09-29,quitado
3647,3311,23484,0.049,2023-04-15,quitado
3648,138,35521,0.036,2020-05-18,quitado
3649,1345,46965,0.019,2021-04-19,ativo
3650,1479,38634,0.038,2022-10-13,quitado
3651,2342,2136,0.023,2022-09-12,inadimplente
3652,1983,41838,0.031,2020-12-23,ativo
3653,550,17605,0.012,2020-05-17,ativo
3654,723,35860,0.026,2020-03-07,quitado
3655,3970,21154,0.028,2021-05-13,ativo
3656,4521,39717,0.044,2021-06-02,quitado
3657,4099,23254,0.017,2022-07-21,quitado
3658,2478,9401,0.01,2021-11-01,inadimplente
3659,2151,19482,0.014,2023-10-08,ativo
3660,1851,34066,0.029,2021-04-07,quitado
3661,673,36210,0.047,2023-10-28,inadimplente
3662,3329,28106,0.022,2022-10-14,quitado
3663,2478,7259,0.018,2021-02-20,quitado
3664,626,34127,0.037,2020-01-18,ativo
3665,2911,34693,0.025,2021-07-01,quitado
3666,2608,36029,0.043,2021-12-16,ativo
3667,4320,36256,0.025,2020-12-09,inadimplente
3668,975,33044,0.032,2021-11-02,quitado
3669,475,38836,0.031,2023-12-16,inadimplente
3670,623,12194,0.049,2023-02-08,quitado
3671,2706,24658,0.042,2020-08-14,quitado
3672,3775,23620,0.04,2020-12-30,ativo
3673,4408,14469,0.048,2020-07-17,inadimplente
3674,1806,21384,0.031,2023-03-17,ativo
3675,4488,47955,0.041,2024-02-08,ativo
3676,1607,35922,0.013,2021-06-12,quitado
3677,1549,17981,0.015,2023-05-27,ativo
3678,2554,11288,0.014,2023-05-30,quitado
3679,4705,31363,0.04,2021-05-10,ativo
3680,4814,49202,0.047,2020-12-21,ativo
3681,4219,21604,0.016,2021-01-30,quitado
3682,743,6711,0.022,2022-04-02,ativo
3683,1611,17348,0.013,2023-08-06,quitado
3684,2970,13830,0.044,2020-05-08,quitado
3685,1831,3555,0.018,2021-09-21,quitado
3686,85,30476,0.028,2020-06-29,inadimplente
3687,818,4109,0.035,2022-04-14,quitado
3688,4498,20862,0.037,2021-10-02,quitado
3689,3741,27658,0.04,2023-12-20,quitado
3690,1945,21016,0.023,2021-09-13,ativo
3691,4575,49626,0.049,2023-05-08,inadimplente
3692,806,10264,0.026,2023-06-11,inadimplente
3693,2187,23363,0.016,2022-05-03,quitado
3694,673,41509,0.047,2020-07-29,ativo
3695,3436,7857,0.047,2022-02-22,inadimplente
3696,3118,46221,0.035,2020-02-05,ativo
3697,4313,42710,0.015,2023-09-22,quitado
3698,1098,49500,0.015,2023-01-01,ativo
3699,3420,33994,0.047,2020-11-07,inadimplente
3700,686,42472,0.042,2021-12-29,inadimplente
3701,3295,12173,0.036,2022-02-19,inadimplente
3702,4657,25999,0.048,2020-03-03,inadimplente
3703,1586,42381,0.021,2023-03-19,inadimplente
3704,708,49873,0.01,2021-12-08,inadimplente
3705,1888,10119,0.036,2023-07-22,inadimplente
3706,2882,33261,0.015,2020-09-28,inadimplente
